,cand_id,attempt_end_dt,attempt_start_dt,attempt_time,attempt_ct,window_exit_ct,out_of_window_time,max_score,net_disconnect_time,invite_method,team,copy_paste_ct,prod_rating,city,state,zip,cand_provided_major,major-clean,major-area,tek_bool,tek_detail,data_issue_bool,q01-score,q02-score,q03-score,q04-score,q05-score,q06-score,q07-score,q08-score,q09-score,q10-score,q11-score,q12-score,q13-score,q14-score,q01-time,q02-time,q03-time,q04-time,q05-time,q06-time,q07-time,q08-time,q09-time,q10-time,q11-time,q12-time,q13-time,q14-time,q02-loc,q03-loc,q04-loc,q05-loc,q06-loc,q07-loc,q08-loc,q09-loc,q10-loc,q11-loc,q12-loc,q13-loc,q14-loc,q02-compile&test_ct,q03-compile&test_ct,q04-compile&test_ct,q05-compile&test_ct,q06-compile&test_ct,q07-compile&test_ct,q08-compile&test_ct,q09-compile&test_ct,q10-compile&test_ct,q11-compile&test_ct,q12-compile&test_ct,q13-compile&test_ct,q14-compile&test_ct,score,score_pct,total_q_time,score_pass_bool,copy_paste_bool,attempt_time_of_day
573,674,2022-04-13 16:51:00,2022-04-14 19:17:00,26.436666666666667,1,184,22.755277777777778,131,13.979722222222222,Invited Via Email,Admissions,17,3.0,New Lebanon,NY,12125.0,Software Engineering,Software Engineering,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.3575,1.4772222222222222,0.16444444444444445,0.21722222222222223,0.16277777777777777,0.6377777777777778,0.25333333333333335,1.0375,0.8375,0.3525,1.7527777777777778,1.3777777777777778,1.041388888888889,2.733611111111111,6,6,5,9,5,6,9,8,6,7,8,14,20,14,7,6,2,5,5,7,3,2,7,8,7,5,131.0,1.0,12.403333333333334,1,1,19:17:00
574,675,2022-04-13 16:10:00,2022-04-17 09:41:00,89.51666666666667,1,48,58.443888888888885,131,27.491944444444446,Invited Via Email,Admissions,7,4.0,Easthampton,MA,1027.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,40.089444444444446,1.4980555555555555,0.2061111111111111,1.6183333333333334,0.3175,1.9661111111111111,0.21638888888888888,0.6216666666666667,0.6933333333333334,0.13916666666666666,0.4955555555555556,0.5177777777777778,4.73,0.49444444444444446,9,10,9,12,9,10,12,11,9,12,11,32,35,13,9,21,27,17,15,28,21,5,30,11,24,12,131.0,1.0,53.60388888888889,1,1,09:41:00
575,676,2022-04-13 16:06:00,2022-04-15 20:00:00,51.910833333333336,1,43,1.8805555555555555,131,35.720555555555556,Invited Via Email,Admissions,14,4.0,Foxborough,MA,2035.0,Hospitality,Hospitality Management,Non-IT,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.058611111111111114,1.1422222222222222,0.3227777777777778,1.2819444444444446,0.6155555555555555,1.0172222222222222,0.4463888888888889,4.7555555555555555,0.9841666666666666,0.2633333333333333,0.13083333333333333,0.9344444444444444,1.1719444444444445,2.937222222222222,11,11,11,13,9,9,14,11,11,12,15,19,24,11,10,26,14,21,9,31,7,7,4,12,17,8,131.0,1.0,16.06222222222222,1,1,20:00:00
576,677,2053-03-15 22:19:00,2049-08-06 02:01:00,22.126666666666665,1,75,17.59611111111111,131,7.7252777777777775,Invited Via Email,Admissions,10,5.0,Brockton,MA,2301.0,Java Full Stack Developer,Full Stack Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8063888888888889,2.2475,0.205,0.2575,0.21694444444444444,0.31472222222222224,0.1975,1.1044444444444443,2.493333333333333,0.12027777777777778,0.27055555555555555,4.793888888888889,0.7897222222222222,0.5616666666666666,5,6,5,14,4,5,7,6,5,6,7,15,19,15,8,7,9,10,9,19,10,6,5,30,13,15,131.0,1.0,14.379444444444445,1,1,02:01:00
577,678,2022-04-13 16:07:00,2022-04-14 17:26:00,25.31888888888889,1,21,15.758888888888889,131,10.886388888888888,Invited Via Email,Admissions,26,4.0,Saint Paul,MN,55101.0,Java,Computer Programming,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.11,0.19416666666666665,0.3908333333333333,0.31083333333333335,0.2386111111111111,0.6344444444444445,0.6730555555555555,0.6861111111111111,0.735,0.2127777777777778,0.11583333333333333,0.45416666666666666,3.019722222222222,6.565,8,7,7,10,9,8,11,10,8,8,9,15,22,3,4,4,3,18,20,8,9,2,2,8,12,13,131.0,1.0,14.340555555555556,1,1,17:26:00
578,679,2053-04-04 23:57:00,2049-08-23 19:14:00,45.50888888888889,1,29,3.0188888888888887,131,32.806111111111115,Invited Via Email,Admissions,0,4.0,Chaska,MN,55318.0,Software Engineering,Software Engineering,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.026111111111111113,0.12361111111111112,0.1238888888888889,0.5288888888888889,0.11611111111111111,0.6647222222222222,0.9797222222222223,1.2675,0.2747222222222222,0.12222222222222222,0.06055555555555556,0.41333333333333333,5.914166666666667,0.21777777777777776,10,10,10,12,11,11,12,12,10,11,11,20,24,6,8,29,6,15,34,39,13,6,5,9,80,10,131.0,1.0,10.833333333333334,1,0,19:14:00
579,680,2022-04-13 16:05:00,2022-04-15 17:03:00,48.966388888888886,1,88,4.397222222222222,131,32.7875,Invited Via Email,Admissions,1,5.0,Brighton,MA,2135.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.018333333333333333,0.3491666666666667,0.40055555555555555,0.9138888888888889,0.16555555555555557,1.1452777777777778,0.17416666666666666,3.512777777777778,0.995,0.205,0.43222222222222223,0.22555555555555556,1.1116666666666666,0.5580555555555555,5,5,6,7,4,5,7,6,5,6,7,14,19,23,31,41,18,72,16,47,43,16,16,13,44,29,131.0,1.0,10.207222222222223,1,1,17:03:00
580,681,2053-04-25 01:35:00,2049-09-10 12:27:00,95.71166666666667,1,25,49.83111111111111,131,71.28666666666666,Invited Via Email,Admissions,0,,Missoula,MT,59801.0,,,,0,0,,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.05638888888888889,0.9113888888888889,0.755,0.4602777777777778,0.025833333333333333,0.38722222222222225,0.0016666666666666668,0.0019444444444444444,0.001388888888888889,0.001388888888888889,0.0019444444444444444,0.0016666666666666668,0.001388888888888889,0.40944444444444444,10,10,5,0,0,0,0,0,0,0,0,0,0,13,21,4,0,0,0,0,0,0,0,0,0,0,11.0,0.08,3.0169444444444444,0,0,12:27:00
581,682,2053-05-15 03:13:00,2049-09-28 05:40:00,22.272777777777776,1,41,3.4902777777777776,131,7.748888888888889,Invited Via Email,Admissions,5,,Cambridge,MA,2138.0,CS,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.01361111111111111,4.046111111111111,0.5438888888888889,0.6022222222222222,1.1788888888888889,0.8433333333333334,0.11138888888888888,0.5363888888888889,0.7091666666666666,2.2975,0.5455555555555556,0.29,1.7991666666666666,0.9788888888888889,5,5,4,6,4,6,6,6,5,6,7,15,19,64,13,34,25,44,5,12,36,11,28,7,34,11,131.0,1.0,14.49611111111111,1,1,05:40:00
582,683,2022-04-13 16:07:00,2022-04-17 14:35:00,94.46888888888888,1,72,84.74666666666667,131,55.44972222222222,Invited Via Email,Admissions,1,5.0,Saint Paul,MN,55101.0,java bootcamp,Computer Programming,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.06916666666666667,25.420277777777777,5.8308333333333335,0.5172222222222222,4.506111111111111,0.8522222222222222,0.1461111111111111,0.3647222222222222,0.23777777777777778,0.19555555555555557,0.1852777777777778,0.20805555555555555,0.06111111111111111,0.3680555555555556,12,13,11,13,9,10,14,12,9,10,21,40,26,44,17,18,38,5,7,10,9,7,6,7,4,9,131.0,1.0,38.9625,1,1,14:35:00
583,684,2053-06-04 04:51:00,2049-10-15 22:53:00,90.9186111111111,1,35,6.476111111111111,131,71.6475,Invited Via Email,Admissions,7,5.0,Saint Cloud,MN,56301.0,Information Assurance,Information Security,IT non-development,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.059166666666666666,2.194722222222222,4.0088888888888885,0.5675,1.7755555555555556,1.2047222222222222,0.9583333333333334,1.4736111111111112,1.1116666666666666,1.176111111111111,0.35,1.7883333333333333,0.8163888888888889,0.9336111111111111,4,4,5,6,5,5,7,5,5,6,6,17,19,34,101,16,34,23,26,21,21,24,12,12,16,10,131.0,1.0,18.41861111111111,1,1,22:53:00
584,685,2053-06-24 06:29:00,2049-11-02 16:06:00,92.98583333333333,1,57,65.99722222222222,131,78.52777777777777,Invited Via Email,Admissions,15,4.0,Saint Paul,MN,55101.0,Software Development,Software Development,IT-development focused,0,0,,0.5,10,10,10,10,10,10,10,10,10,10,10,10,10,0.034722222222222224,3.5708333333333333,1.8525,1.0233333333333334,1.2358333333333333,0.4325,0.46444444444444444,2.2025,0.6891666666666667,0.6197222222222222,0.5822222222222222,0.06194444444444445,0.6786111111111112,0.8555555555555555,10,16,9,8,9,5,14,8,8,7,14,16,20,39,22,9,30,25,15,72,30,34,8,4,14,9,130.5,1.0,14.303888888888888,1,1,16:06:00
585,686,2053-07-14 08:07:00,2049-11-20 09:19:00,95.70916666666666,1,143,79.56555555555556,131,33.23722222222222,Invited Via Email,Admissions,22,1.0,Kent,WA,98031.0,Information Systems,Information Systems,IT non-development,0,0,,1.0,10,10,10,10,10,10,0,10,10,10,10,10,10,0.10472222222222222,12.855833333333333,0.5158333333333334,4.213888888888889,1.5783333333333334,2.2544444444444443,5.086944444444445,2.1308333333333334,8.376388888888888,1.2777777777777777,18.375,0.31194444444444447,4.660833333333334,0.6891666666666667,11,11,12,13,8,11,11,10,9,10,9,22,22,86,9,41,22,18,51,19,28,30,35,9,42,28,121.0,0.92,62.43194444444445,1,1,09:19:00
586,687,2053-08-03 09:45:00,2049-12-08 02:32:00,22.181944444444444,1,20,1.7330555555555556,131,15.74388888888889,Invited Via Email,Admissions,17,5.0,Minneapolis,MN,55401.0,Computer Science,Computer Science,IT-development focused,0,0,,0.5,10,10,10,10,10,10,10,10,10,10,10,10,10,0.04138888888888889,0.6341666666666667,0.08611111111111111,0.08305555555555555,0.2561111111111111,0.7316666666666667,1.3108333333333333,0.5461111111111111,0.48277777777777775,0.17972222222222223,0.21611111111111111,0.24166666666666667,0.19194444444444445,1.1727777777777777,9,8,9,10,12,9,15,18,12,14,21,28,30,15,2,3,5,4,8,4,3,5,2,2,2,2,130.5,1.0,6.174444444444444,1,1,02:32:00
587,688,2022-04-29 16:23:00,2022-05-02 22:15:00,77.86944444444444,2,119,13.467777777777778,131,39.09777777777778,Invited Via Email,Admissions,13,1.0,Minneapolis,MN,55401.0,java dev,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.010555555555555556,1.2419444444444445,1.2322222222222223,18.36777777777778,2.437777777777778,8.491388888888888,1.4880555555555555,3.093888888888889,0.42277777777777775,0.45416666666666666,0.40694444444444444,0.435,0.2625,0.40055555555555555,17,16,17,28,13,15,20,18,15,18,23,30,43,36,22,86,21,39,8,33,15,9,16,9,6,8,131.0,1.0,38.745555555555555,1,1,22:15:00
588,689,2022-04-13 16:04:00,2022-04-17 02:26:00,82.35944444444445,1,65,79.56055555555555,131,78.10194444444444,Invited Via Email,Admissions,7,,Minneapolis,MN,55401.0,Software Engineer,Software Engineering,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.041666666666666664,1.2597222222222222,0.27166666666666667,0.1272222222222222,0.2877777777777778,0.47638888888888886,0.050277777777777775,0.21833333333333332,0.3075,0.15666666666666668,0.10555555555555556,0.09166666666666666,0.3358333333333333,0.44805555555555554,7,8,8,8,7,6,11,11,6,8,13,21,21,4,2,4,4,9,2,2,3,3,3,3,5,6,131.0,1.0,4.178333333333334,1,1,02:26:00
589,690,2053-08-23 11:23:00,2049-12-25 19:45:00,21.772222222222222,1,46,8.305,131,14.075,Invited Via Email,Admissions,5,5.0,Antioch,CA,94509.0,Computer Science,Computer Science,IT-development focused,0,0,,0.5,10,10,10,10,10,10,10,10,10,10,10,10,10,0.008333333333333333,0.6894444444444444,0.2802777777777778,0.15583333333333332,0.08305555555555555,1.2041666666666666,1.08,1.41,0.5777777777777777,0.18666666666666668,0.14777777777777779,0.1597222222222222,0.17305555555555555,1.1141666666666667,10,11,7,10,9,11,21,8,6,7,10,15,26,33,3,4,6,46,35,36,6,6,7,6,7,5,130.5,1.0,7.270277777777777,1,1,19:45:00
590,691,2053-09-12 13:01:00,2050-01-12 12:58:00,20.295,1,14,17.922777777777778,131,15.477777777777778,Invited Via Email,Admissions,0,,Minneapolis,MN,55401.0,Java Developer,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.03,0.07777777777777778,0.03833333333333333,0.24194444444444443,0.3933333333333333,0.16444444444444445,0.10222222222222223,2.23,0.08694444444444445,0.041944444444444444,0.04694444444444444,0.05611111111111111,1.0272222222222223,0.27444444444444444,4,4,5,11,4,5,7,6,5,6,7,15,18,4,2,13,16,7,3,2,2,2,3,3,18,3,131.0,1.0,4.8116666666666665,1,0,12:58:00
591,692,2022-04-13 16:07:00,2022-04-15 17:20:00,49.221944444444446,1,35,39.8025,131,40.28777777777778,Invited Via Email,Admissions,0,3.0,Phoenix,AZ,85001.0,Java,Computer Programming,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.09944444444444445,2.5116666666666667,0.31027777777777776,0.5772222222222222,0.26611111111111113,0.7541666666666667,0.47194444444444444,0.9127777777777778,0.48055555555555557,0.23694444444444446,1.1169444444444445,0.20277777777777778,0.27055555555555555,0.5661111111111111,20,19,13,18,13,16,21,24,18,19,24,28,40,29,10,9,9,14,8,19,6,9,14,4,7,12,131.0,1.0,8.7775,1,0,17:20:00
592,693,2053-10-02 14:39:00,2050-01-30 06:11:00,70.28166666666667,1,534,36.506388888888885,131,57.180277777777775,Invited Via Email,Admissions,83,,Saint Paul,MN,55101.0,cs,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,0,10,0.08083333333333333,1.6647222222222222,0.6977777777777778,0.4419444444444444,0.38222222222222224,0.5069444444444444,0.21583333333333332,2.296111111111111,1.5033333333333334,0.45555555555555555,1.2061111111111111,0.6441666666666667,1.093611111111111,1.2555555555555555,6,7,7,10,6,5,13,16,10,14,6,14,30,6,6,7,4,11,2,21,13,12,22,8,17,14,121.0,0.92,12.444722222222222,1,1,06:11:00
593,694,2053-10-22 16:17:00,2050-02-16 23:24:00,95.38138888888889,1,46,10.656944444444445,131,67.22583333333333,Invited Via Email,Admissions,28,4.0,Trussville,AL,35173.0,Java Developer,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.11138888888888888,6.027222222222222,0.5105555555555555,0.4388888888888889,0.31166666666666665,5.186944444444444,7.271944444444444,1.9966666666666666,0.5786111111111111,1.0044444444444445,0.5605555555555556,0.9422222222222222,1.4727777777777777,1.041111111111111,11,11,11,14,10,11,16,15,11,12,15,21,28,16,8,10,6,25,21,9,10,9,10,7,8,5,131.0,1.0,27.455,1,1,23:24:00
594,695,2022-04-13 16:05:00,2022-04-14 13:26:00,21.35,1,31,0.27444444444444444,131,16.63388888888889,Invited Via Email,Admissions,0,4.0,Chandler,AZ,85224.0,Fullstack Dev,Full Stack Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.03,0.6308333333333334,0.05638888888888889,0.13472222222222222,0.12055555555555555,0.8822222222222222,0.47555555555555556,0.2922222222222222,0.11388888888888889,0.11277777777777778,0.24722222222222223,0.10916666666666666,1.3802777777777777,0.12166666666666667,20,11,20,23,18,25,21,12,23,22,23,60,25,14,5,11,6,23,27,11,8,9,13,7,51,5,131.0,1.0,4.7075,1,0,13:26:00
595,696,2053-11-11 17:55:00,2050-03-06 16:37:00,95.57944444444445,1,26,59.05888888888889,131,88.64666666666666,Invited Via Email,Admissions,0,2.0,Minneapolis,MN,55401.0,IT,Information Technology,IT non-development,0,0,,0.5,10,10,0,10,0,0,0,0,0,10,0,0,0,0.015833333333333335,1.0808333333333333,0.615,0.6994444444444444,2.096111111111111,1.2513888888888889,0.06861111111111111,0.205,0.011111111111111112,0.035833333333333335,0.15611111111111112,0.02277777777777778,0.4572222222222222,0.006666666666666667,6,5,10,7,5,0,3,0,0,5,0,3,4,14,6,9,14,4,0,6,0,0,3,0,4,1,40.5,0.31,6.7219444444444445,0,0,16:37:00
596,697,2022-04-13 16:12:00,2022-04-16 01:52:00,57.65111111111111,1,181,18.37611111111111,131,35.51416666666667,Invited Via Email,Admissions,2,3.0,Minneapolis,MN,55401.0,computer science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.2375,2.138333333333333,2.5644444444444443,0.3811111111111111,0.47055555555555556,4.200555555555556,1.008888888888889,1.6930555555555555,1.3252777777777778,0.21555555555555556,0.4658333333333333,0.305,2.985,3.980277777777778,8,11,10,10,12,11,24,19,7,9,19,69,36,59,14,19,14,64,16,41,42,15,22,9,38,37,131.0,1.0,21.97138888888889,1,1,01:52:00
597,698,2022-04-13 16:06:00,2022-04-17 01:19:00,81.21027777777778,1,43,20.765,131,50.291111111111114,Invited Via Email,Admissions,3,3.0,Fridley,MN,55432.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.1638888888888889,7.053055555555556,1.6208333333333333,3.9891666666666667,1.9330555555555555,4.985555555555556,3.0044444444444443,3.47,0.6758333333333333,1.9961111111111112,0.20805555555555555,0.35083333333333333,0.10166666666666667,0.9791666666666666,11,13,12,14,11,10,14,13,10,11,15,20,25,36,14,23,20,17,32,17,14,7,5,10,2,17,131.0,1.0,30.531666666666666,1,1,01:19:00
598,699,2022-04-13 16:04:00,2022-04-17 12:40:00,92.60888888888888,1,183,41.88166666666667,131,46.63166666666667,Invited Via Email,Admissions,2,2.0,Lakeland,FL,33801.0,JAVA,Computer Programming,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.1688888888888889,3.258888888888889,0.6466666666666666,1.791111111111111,1.083611111111111,12.764722222222222,1.5405555555555555,8.575,5.854722222222223,1.9780555555555555,0.18638888888888888,0.62,5.878055555555555,1.5891666666666666,10,10,11,13,9,9,13,11,10,11,14,21,24,66,7,6,9,22,15,53,17,8,8,8,9,10,131.0,1.0,45.935833333333335,1,1,12:40:00
599,700,2053-12-01 19:33:00,2050-03-24 09:50:00,20.631666666666668,1,32,0.9247222222222222,131,16.176944444444445,Invited Via Email,Admissions,4,,Chandler,AZ,85224.0,Mechanical Engineering,Mechanical Engineering,Non-IT,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.15805555555555556,0.1486111111111111,0.09083333333333334,0.5883333333333334,0.08333333333333333,0.16305555555555556,0.1338888888888889,0.12666666666666668,0.08555555555555555,0.06777777777777778,0.09944444444444445,0.0875,2.1547222222222224,0.45861111111111114,6,6,7,9,6,9,10,10,8,9,8,13,19,9,5,14,3,4,6,8,6,5,5,6,37,14,131.0,1.0,4.4463888888888885,1,1,09:50:00
600,701,2022-04-13 16:05:00,2022-04-16 23:11:00,79.11,1,13,5.889166666666667,131,46.852222222222224,Invited Via Email,Admissions,18,5.0,Gilbert,AZ,85233.0,Computer Science,Computer Science,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.04611111111111111,1.8030555555555556,1.605,0.3811111111111111,0.23222222222222222,1.5802777777777777,0.34444444444444444,0.8658333333333333,1.086111111111111,0.21055555555555555,0.4125,3.5330555555555554,16.927222222222223,2.4355555555555557,6,8,6,11,6,7,11,7,6,8,10,18,18,8,4,5,4,15,6,8,20,6,10,6,111,6,131.0,1.0,31.463055555555556,1,1,23:11:00
601,702,2053-12-21 21:11:00,2050-04-11 03:03:00,49.05388888888889,1,90,29.448611111111113,131,0.8366666666666667,Invited Via Email,Admissions,2,3.0,Scottsdale,AZ,85251.0,Full Stack Developer,Full Stack Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0275,19.226944444444445,5.494722222222222,5.759722222222222,0.9036111111111111,0.41444444444444445,0.36277777777777775,14.115,0.4613888888888889,0.3597222222222222,0.13444444444444445,0.2577777777777778,0.25916666666666666,0.2863888888888889,14,14,8,15,12,13,19,17,14,13,20,28,30,24,22,6,8,7,9,5,9,4,5,7,5,5,131.0,1.0,48.06361111111111,1,1,03:03:00
602,703,2054-01-10 22:49:00,2050-04-28 20:16:00,47.28055555555556,1,30,1.7986111111111112,131,43.8675,Invited Via Email,Admissions,0,,Mesa,AZ,85201.0,Software Engineer,Software Engineering,IT-development focused,0,0,,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017777777777777778,1.5516666666666667,0.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965,5,1,0,0,0,0,0,0,0,0,0,0,1,39,7,0,0,0,0,0,0,0,0,0,0,3,0.5,0.0,3.3919444444444444,0,0,20:16:00
603,704,2022-04-13 16:04:00,2022-04-17 15:46:00,95.69583333333334,1,48,66.45527777777778,131,72.25138888888888,Invited Via Email,Admissions,2,3.0,Minneapolis,MN,55401.0,Coding,Computer Programming,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,5.751666666666667,1.9777777777777779,0.14277777777777778,0.16416666666666666,0.27444444444444444,0.21583333333333332,0.885,0.5588888888888889,0.31916666666666665,0.27305555555555555,0.48444444444444446,0.4688888888888889,2.8216666666666668,9.065833333333334,5,7,7,7,5,5,7,6,6,6,13,21,24,12,10,5,11,11,11,17,16,12,19,19,61,28,131.0,1.0,23.40361111111111,1,1,15:46:00
604,705,2022-04-13 16:10:00,2022-04-17 15:55:00,95.75361111111111,1,57,42.146388888888886,131,67.20777777777778,Invited Via Email,Admissions,0,3.0,Minneapolis,MN,55401.0,Technology,Information Technology,IT non-development,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.0725,8.49611111111111,0.37277777777777776,7.5713888888888885,0.7925,1.5347222222222223,0.6022222222222222,0.5402777777777777,0.7163888888888889,0.53,0.6669444444444445,3.3405555555555555,1.6816666666666666,0.5480555555555555,5,5,6,7,5,5,8,6,6,7,9,17,20,7,5,7,5,8,6,7,9,6,7,7,18,15,131.0,1.0,27.46611111111111,1,0,15:55:00
605,706,2054-01-31 00:27:00,2050-05-16 13:29:00,95.24,1,34,4.990277777777778,131,87.79611111111112,Invited Via Email,Admissions,5,5.0,Minneapolis,MN,55401.0,CIT,Information Technology,IT non-development,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.011944444444444445,1.0930555555555554,0.6683333333333333,1.0222222222222221,0.4038888888888889,0.2063888888888889,0.21555555555555556,0.7766666666666666,0.23333333333333334,0.8741666666666666,0.31472222222222224,0.2388888888888889,0.8097222222222222,0.5605555555555556,7,5,3,7,5,5,9,6,6,7,8,19,19,15,8,15,20,10,9,20,5,9,8,9,12,13,131.0,1.0,7.429444444444444,1,1,13:29:00
606,707,2054-02-20 02:05:00,2050-06-03 06:42:00,90.25805555555556,1,207,22.05388888888889,131,59.67305555555556,Invited Via Email,Admissions,16,4.0,Saint Cloud,MN,56301.0,Software Developer,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.042777777777777776,1.9836111111111112,3.1105555555555555,1.2772222222222223,4.453333333333333,2.5366666666666666,2.258611111111111,1.1691666666666667,0.93,0.33555555555555555,3.0166666666666666,0.32055555555555554,0.9786111111111111,4.035833333333334,4,8,4,7,5,5,10,11,11,7,11,32,22,47,27,7,13,26,14,21,30,7,5,15,7,35,131.0,1.0,26.449166666666667,1,1,06:42:00
607,708,2054-03-12 03:43:00,2050-06-20 23:55:00,72.46861111111112,1,154,22.566944444444445,131,32.52777777777778,Invited Via Email,Admissions,17,4.0,Minneapolis,MN,55401.0,Software Development,Software Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,0,10,10,0.07138888888888889,4.653611111111111,1.1166666666666667,1.1086111111111112,5.638888888888889,4.931111111111111,1.0430555555555556,0.5227777777777778,1.4608333333333334,8.536388888888888,2.7716666666666665,7.275833333333333,0.6608333333333334,0.1297222222222222,9,9,11,12,9,10,12,10,9,12,11,16,25,14,21,13,40,9,17,5,12,10,14,4,7,7,121.0,0.92,39.92138888888889,1,1,23:55:00
608,709,2054-04-01 05:21:00,2050-07-08 17:08:00,47.41833333333334,1,310,39.34638888888889,131,19.664166666666667,Invited Via Email,Admissions,2,4.0,Hopkins,MN,55305.0,Full Stack Web Development,Web Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.021388888888888888,8.859722222222222,6.703333333333333,1.515,0.7133333333333334,0.7369444444444444,0.12694444444444444,0.5913888888888889,0.5202777777777777,0.10388888888888889,0.9677777777777777,2.707222222222222,3.5630555555555556,0.5386111111111112,6,6,7,16,4,5,9,7,6,7,10,11,29,36,24,57,29,34,6,13,19,5,12,12,7,25,131.0,1.0,27.66888888888889,1,1,17:08:00
609,710,2022-04-13 16:07:00,2022-04-16 20:09:00,76.03027777777778,1,66,62.95722222222222,131,60.38583333333333,Invited Via Email,Admissions,11,3.0,Tempe,AZ,85281.0,Fullstack Developer,Full Stack Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.04611111111111111,2.1744444444444446,0.5361111111111111,1.5363888888888888,0.10083333333333333,1.2544444444444445,0.12333333333333334,1.6294444444444445,0.8155555555555556,0.44722222222222224,0.7069444444444445,0.40194444444444444,3.6327777777777777,1.57,10,10,10,13,8,9,11,10,9,10,9,14,24,8,4,35,2,20,5,10,14,4,29,10,59,17,131.0,1.0,14.975555555555555,1,1,20:09:00
610,711,2054-04-21 06:59:00,2050-07-26 10:21:00,32.57972222222222,1,178,8.352222222222222,131,18.627777777777776,Invited Via Email,Admissions,40,5.0,Gilbert,AZ,85233.0,Java Fullstack Developer,Full Stack Development,IT-development focused,0,0,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.11444444444444445,2.2519444444444443,3.5005555555555556,0.2536111111111111,0.23416666666666666,0.47583333333333333,0.15388888888888888,1.8522222222222222,0.7930555555555555,0.15638888888888888,1.1758333333333333,0.84,0.8066666666666666,0.7338888888888889,16,5,4,15,4,12,7,14,10,11,7,8,18,6,20,5,5,6,6,5,17,5,4,10,4,5,131.0,1.0,13.3425,1,1,10:21:00
611,712,2022-04-13 16:06:00,2022-04-16 17:00:00,72.90444444444445,1,102,13.576944444444445,131,32.95055555555555,Invited Via Email,Admissions,12,4.0,Phoenix,AZ,85001.0,Teksystems,Information Technology,IT non-development,1,,,1.0,10,10,10,10,10,10,10,10,10,10,10,10,10,0.016944444444444446,0.4027777777777778,0.11083333333333334,2.7597222222222224,2.1683333333333334,22.802222222222223,0.4061111111111111,2.359722222222222,0.6219444444444444,0.35194444444444445,0.99,0.5416666666666666,5.965,0.38972222222222225,6,6,6,12,4,5,9,7,6,7,8,13,20,22,10,116,68,81,27,117,17,6,17,18,43,12,131.0,1.0,39.886944444444445,1,1,17:00:00
